08/22/2017,michael+thomas,saints,http://www.wdsu.com/article/rookie-wide-receiver-michael-thomas-dazzles-at-saints-training-camp-day-two/3609001
08/22/2017,michael+thomas,saints,http://campussports.net/2016/07/29/video-michael-thomas-makes-one-handed-snag-at-saints-camp/
08/22/2017,michael+thomas,saints,http://www.espn.com/blog/new-orleans-saints/post/_/id/22954/sean-paytons-fantasy-advice-on-michael-thomas-shoot-id-try-to-have-him
08/22/2017,michael+thomas,saints,http://www.espn.com/blog/new-orleans-saints/post/_/id/22954/sean-paytons-fantasy-advice-on-michael-thomas-shoot-id-try-to-have-him
08/22/2017,michael+thomas,saints,https://www.cbssports.com/nfl/news/sean-payton-names-this-saints-receiver-as-one-fantasy-football-owners-should-draft/
08/22/2017,michael+thomas,saints,http://profootballtalk.nbcsports.com/2016/08/24/sean-payton-id-try-to-get-michael-thomas-in-fantasy-football/
08/22/2017,michael+thomas,saints,https://www.canalstreetchronicles.com/2016/8/18/12535582/watch-saints-michael-thomas-makes-another-highlight-reel-catch
08/22/2017,michael+thomas,saints,https://www.canalstreetchronicles.com/2016/8/18/12535582/watch-saints-michael-thomas-makes-another-highlight-reel-catch
08/22/2017,michael+thomas,saints,http://whodatdish.com/2016/08/18/new-orleans-saints-play-of-the-day-august-18-2016/
08/22/2017,michael+thomas,saints,http://houston.cbslocal.com/2016/08/18/deandre-hopkins-is-a-big-deal-to-saints-players/
08/22/2017,michael+thomas,saints,http://www.pennlive.com/fantasy_football/2016/08/fantasy_football_2016_sleepers_6.html
08/22/2017,michael+thomas,saints,http://www.pennlive.com/fantasy_football/2016/08/fantasy_football_2016_sleepers_6.html
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/08/boomer_esiason_without_extensi.html
08/22/2017,michael+thomas,saints,http://www.sunherald.com/sports/article97372407.html
08/22/2017,michael+thomas,saints,http://www.nola.com/saints/index.ssf/2016/08/drew_brees_shines_outduels_tom.html
